Stock Name,close,date,high,low,month,open,volume,source_file,Stock,Sector,Daily_Return,Volatility (%)
NESTLEIND,2533.75,,2554.0,2508.05,2024-06,2531.2,866311,2024-06-27_05-30-00.yaml,extracted_stock_data,,-0.0001972970306797,0.8825599525571316
NESTLEIND,2533.75,,2554.0,2508.05,2024-06,2531.2,866311,2024-06-27_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.8734082032049885
NESTLEIND,2551.65,,2573.7,2528.3,2024-06,2533.75,1182033,2024-06-28_05-30-00.yaml,extracted_stock_data,,0.007064627528367,0.7779805035820405
NESTLEIND,2551.65,,2573.7,2528.3,2024-06,2533.75,1182033,2024-06-28_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.6521236583775449
NESTLEIND,2568.1,,2591.1,2557.0,2024-07,2559.8,924514,2024-07-01_05-30-00.yaml,extracted_stock_data,,0.0064468089275566,0.6547455541648612
NESTLEIND,2568.1,,2591.1,2557.0,2024-07,2559.8,924514,2024-07-01_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.6455415769076038
NESTLEIND,2544.45,,2588.0,2533.15,2024-07,2585.4,581100,2024-07-02_05-30-00.yaml,extracted_stock_data,,-0.0092091429461469,0.6429491706608426
NESTLEIND,2544.45,,2588.0,2533.15,2024-07,2585.4,581100,2024-07-02_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.6403065565442181
NESTLEIND,2551.5,,2569.55,2540.7,2024-07,2550.1,315956,2024-07-03_05-30-00.yaml,extracted_stock_data,,0.0027707363084361,0.6472537651323842
NESTLEIND,2551.5,,2569.55,2540.7,2024-07,2550.1,315956,2024-07-03_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.6538749804211089
NESTLEIND,2545.15,,2565.0,2542.05,2024-07,2560.0,313676,2024-07-04_05-30-00.yaml,extracted_stock_data,,-0.0024887321183617,0.6555660203587854
NESTLEIND,2545.15,,2565.0,2542.05,2024-07,2560.0,313676,2024-07-04_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.6570847989154894
NESTLEIND,2574.15,,2579.6,2532.5,2024-07,2550.6,791513,2024-07-05_05-30-00.yaml,extracted_stock_data,,0.0113942203799384,0.6987651816098178
NESTLEIND,2574.15,,2579.6,2532.5,2024-07,2550.6,791513,2024-07-05_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.7368386909329158
NESTLEIND,2603.4,,2620.0,2561.45,2024-07,2574.15,724276,2024-07-08_05-30-00.yaml,extracted_stock_data,,0.0113629741856535,0.8643872816320376
NESTLEIND,2603.4,,2620.0,2561.45,2024-07,2574.15,724276,2024-07-08_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.9682860833990996
NESTLEIND,2633.1,,2640.1,2593.6,2024-07,2627.3,832573,2024-07-09_05-30-00.yaml,extracted_stock_data,,0.0114081585618806,1.157331972426004
NESTLEIND,2633.1,,2640.1,2593.6,2024-07,2627.3,832573,2024-07-09_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,1.309697389660013
NESTLEIND,2616.45,,2649.95,2598.05,2024-07,2637.9,534990,2024-07-10_05-30-00.yaml,extracted_stock_data,,-0.0063233451065284,1.3786324621641155
NESTLEIND,2616.45,,2649.95,2598.05,2024-07,2637.9,534990,2024-07-10_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,1.4339850320457517
NESTLEIND,2593.2,,2631.6,2563.7,2024-07,2620.0,1053799,2024-07-11_05-30-00.yaml,extracted_stock_data,,-0.0088860861090408,1.4517583694050806
NESTLEIND,2593.2,,2631.6,2563.7,2024-07,2620.0,1053799,2024-07-11_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,1.4658519450570375
NESTLEIND,2609.0,,2619.85,2585.85,2024-07,2605.0,725893,2024-07-12_05-30-00.yaml,extracted_stock_data,,0.0060928582446397,1.4329634605336812
NESTLEIND,2609.0,,2619.85,2585.85,2024-07,2605.0,725893,2024-07-12_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,1.3841631078033805
NESTLEIND,2605.1,,2619.5,2597.0,2024-07,2609.05,347961,2024-07-15_05-30-00.yaml,extracted_stock_data,,-0.0014948256036796,1.3811537257985746
NESTLEIND,2605.1,,2619.5,2597.0,2024-07,2609.05,347961,2024-07-15_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,1.371027921041888
NESTLEIND,2607.3,,2618.85,2569.05,2024-07,2604.6,757069,2024-07-16_05-30-00.yaml,extracted_stock_data,,0.0008444973321561,1.326629842744543
NESTLEIND,2607.3,,2618.85,2569.05,2024-07,2604.6,757069,2024-07-16_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,1.2694718824758544
NESTLEIND,2627.05,,2634.9,2575.0,2024-07,2575.0,866797,2024-07-18_05-30-00.yaml,extracted_stock_data,,0.0075748858972883,1.271984777037434
NESTLEIND,2627.05,,2634.9,2575.0,2024-07,2575.0,866797,2024-07-18_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,1.2627952479493805
NESTLEIND,2597.85,,2645.5,2586.45,2024-07,2634.85,538936,2024-07-19_05-30-00.yaml,extracted_stock_data,,-0.0111151291372453,1.209630004536054
NESTLEIND,2597.85,,2645.5,2586.45,2024-07,2634.85,538936,2024-07-19_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,1.1480819470868189
NESTLEIND,2587.3,,2630.0,2565.3,2024-07,2597.85,745171,2024-07-22_05-30-00.yaml,extracted_stock_data,,-0.004061050484054,1.1157823533441205
NESTLEIND,2587.3,,2630.0,2565.3,2024-07,2597.85,745171,2024-07-22_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,1.0805690369306882
NESTLEIND,2581.55,,2606.5,2550.0,2024-07,2596.6,968499,2024-07-23_05-30-00.yaml,extracted_stock_data,,-0.0022223940014687,1.069928512026128
NESTLEIND,2581.55,,2606.5,2550.0,2024-07,2596.6,968499,2024-07-23_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,1.0588962450242267
NESTLEIND,2541.4,,2581.0,2518.7,2024-07,2581.0,1311044,2024-07-24_05-30-00.yaml,extracted_stock_data,,-0.0155526718444345,1.0661284383179677
NESTLEIND,2541.4,,2581.0,2518.7,2024-07,2581.0,1311044,2024-07-24_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,1.0732981894862432
NESTLEIND,2480.65,,2556.65,2459.45,2024-07,2544.8,3469181,2024-07-25_05-30-00.yaml,extracted_stock_data,,-0.0239041473203746,1.3021854562319346
NESTLEIND,2480.65,,2556.65,2459.45,2024-07,2544.8,3469181,2024-07-25_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,1.4913567579923588
NESTLEIND,2476.9,,2492.6,2451.5,2024-07,2492.6,1619693,2024-07-26_05-30-00.yaml,extracted_stock_data,,-0.0015117005623526,1.659603177214452
NESTLEIND,2476.9,,2492.6,2451.5,2024-07,2492.6,1619693,2024-07-26_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,1.8083770375558608
NESTLEIND,2470.3,,2486.95,2459.0,2024-07,2483.6,802901,2024-07-29_05-30-00.yaml,extracted_stock_data,,-0.0026646210989542,1.9766826333202725
NESTLEIND,2470.3,,2486.95,2459.0,2024-07,2483.6,802901,2024-07-29_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,2.123759902506676
NESTLEIND,2457.65,,2480.4,2451.0,2024-07,2470.35,1714758,2024-07-30_05-30-00.yaml,extracted_stock_data,,-0.0051208355260494,2.2743512666533605
NESTLEIND,2457.65,,2480.4,2451.0,2024-07,2470.35,1714758,2024-07-30_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,2.401206491978011
NESTLEIND,2456.35,,2477.0,2452.0,2024-07,2470.0,822361,2024-07-31_05-30-00.yaml,extracted_stock_data,,-0.0005289605924359,2.4752576557097448
NESTLEIND,2456.35,,2477.0,2452.0,2024-07,2470.0,822361,2024-07-31_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,2.526098115220384
NESTLEIND,2484.0,,2492.3,2456.35,2024-08,2465.0,1326762,2024-08-01_05-30-00.yaml,extracted_stock_data,,0.0112565391739776,2.5344612931919333
NESTLEIND,2484.0,,2492.3,2456.35,2024-08,2465.0,1326762,2024-08-01_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,2.5305749520031258
NESTLEIND,2495.1,,2514.0,2465.0,2024-08,2480.0,1155474,2024-08-02_05-30-00.yaml,extracted_stock_data,,0.0044685990338164,2.532290590338838
NESTLEIND,2495.1,,2514.0,2465.0,2024-08,2480.0,1155474,2024-08-02_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,2.527226460512227
NESTLEIND,2510.9,,2528.9,2475.05,2024-08,2488.0,1325910,2024-08-05_05-30-00.yaml,extracted_stock_data,,0.0063324115265921,2.482008411314246
NESTLEIND,2510.9,,2528.9,2475.05,2024-08,2488.0,1325910,2024-08-05_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,2.4286120560268394
NESTLEIND,2508.5,,2528.0,2501.0,2024-08,2513.9,949431,2024-08-06_05-30-00.yaml,extracted_stock_data,,-0.0009558325699948,2.3743673973031867
NESTLEIND,2508.5,,2528.0,2501.0,2024-08,2513.9,949431,2024-08-06_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,2.311298982911231
NESTLEIND,2522.8,,2528.95,2510.25,2024-08,2518.55,649970,2024-08-07_05-30-00.yaml,extracted_stock_data,,0.005700617899143,2.231404004933517
NESTLEIND,2522.8,,2528.95,2510.25,2024-08,2518.55,649970,2024-08-07_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,2.142133886941497
NESTLEIND,2489.1,,2525.0,2478.0,2024-08,2518.55,1425006,2024-08-08_05-30-00.yaml,extracted_stock_data,,-0.0133581734580625,1.9991739445739771
NESTLEIND,2489.1,,2525.0,2478.0,2024-08,2518.55,1425006,2024-08-08_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,1.825070387555081
NESTLEIND,2504.7,,2511.9,2490.2,2024-08,2506.6,270006,2024-08-09_05-30-00.yaml,extracted_stock_data,,0.0062673255393514,1.7054725921272402
NESTLEIND,2504.7,,2511.9,2490.2,2024-08,2506.6,270006,2024-08-09_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,1.5660412083406756
NESTLEIND,2473.1,,2509.95,2468.35,2024-08,2501.8,475020,2024-08-12_05-30-00.yaml,extracted_stock_data,,-0.0126162813909849,1.453290301876483
NESTLEIND,2473.1,,2509.95,2468.35,2024-08,2501.8,475020,2024-08-12_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,1.3120371837302618
NESTLEIND,2484.7,,2492.0,2473.5,2024-08,2474.0,311846,2024-08-13_05-30-00.yaml,extracted_stock_data,,0.0046904694512959,1.1485183828139354
NESTLEIND,2484.7,,2492.0,2473.5,2024-08,2474.0,311846,2024-08-13_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.9380228656860548
NESTLEIND,2474.6,,2491.95,2460.6,2024-08,2486.9,561876,2024-08-14_05-30-00.yaml,extracted_stock_data,,-0.0040648770475308,0.8615607575388777
NESTLEIND,2474.6,,2491.95,2460.6,2024-08,2486.9,561876,2024-08-14_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.7665465163157628
NESTLEIND,2525.45,,2533.45,2471.35,2024-08,2490.0,859834,2024-08-16_05-30-00.yaml,extracted_stock_data,,0.0205487755596864,0.8176274372950796
NESTLEIND,2525.45,,2533.45,2471.35,2024-08,2490.0,859834,2024-08-16_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.8612741547579602
NESTLEIND,2503.15,,2546.0,2500.55,2024-08,2530.0,477701,2024-08-19_05-30-00.yaml,extracted_stock_data,,-0.0088301094854381,0.86206324369941
NESTLEIND,2503.15,,2546.0,2500.55,2024-08,2530.0,477701,2024-08-19_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.8613694620813773
NESTLEIND,2518.5,,2526.0,2499.05,2024-08,2510.6,484732,2024-08-20_05-30-00.yaml,extracted_stock_data,,0.006132273335597,0.8697921250117717
NESTLEIND,2518.5,,2526.0,2499.05,2024-08,2510.6,484732,2024-08-20_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.8732090782955322
NESTLEIND,2551.75,,2555.0,2521.65,2024-08,2529.9,624773,2024-08-21_05-30-00.yaml,extracted_stock_data,,0.01320230295811,0.9255236150513848
NESTLEIND,2551.75,,2555.0,2521.65,2024-08,2529.9,624773,2024-08-21_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.9579429926109913
NESTLEIND,2551.0,,2565.05,2545.0,2024-08,2565.0,634905,2024-08-22_05-30-00.yaml,extracted_stock_data,,-0.0002939159400411,0.9671176090997142
NESTLEIND,2551.0,,2565.05,2545.0,2024-08,2565.0,634905,2024-08-22_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.9592213243717664
NESTLEIND,2529.2,,2551.35,2520.0,2024-08,2550.95,511537,2024-08-23_05-30-00.yaml,extracted_stock_data,,-0.0085456683653469,0.9569807374704778
NESTLEIND,2529.2,,2551.35,2520.0,2024-08,2550.95,511537,2024-08-23_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.9508262387283788
NESTLEIND,2519.55,,2545.0,2507.95,2024-08,2529.2,633399,2024-08-26_05-30-00.yaml,extracted_stock_data,,-0.0038154357108965,0.9468708643276696
NESTLEIND,2519.55,,2545.0,2507.95,2024-08,2529.2,633399,2024-08-26_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.9417475903599508
NESTLEIND,2521.45,,2532.8,2511.5,2024-08,2528.65,391065,2024-08-27_05-30-00.yaml,extracted_stock_data,,0.0007541029152029,0.9445914371937084
NESTLEIND,2521.45,,2532.8,2511.5,2024-08,2528.65,391065,2024-08-27_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.9472110981854664
NESTLEIND,2492.5,,2519.0,2490.0,2024-08,2519.0,565161,2024-08-28_05-30-00.yaml,extracted_stock_data,,-0.0114814888258739,0.9575796186188764
NESTLEIND,2492.5,,2519.0,2490.0,2024-08,2519.0,565161,2024-08-28_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.9673632930727434
NESTLEIND,2504.55,,2519.45,2490.65,2024-08,2498.9,899794,2024-08-29_05-30-00.yaml,extracted_stock_data,,0.0048345035105317,0.9642795191661344
NESTLEIND,2504.55,,2519.45,2490.65,2024-08,2498.9,899794,2024-08-29_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.9605501583538532
NESTLEIND,2500.75,,2517.3,2491.8,2024-08,2504.55,1904487,2024-08-30_05-30-00.yaml,extracted_stock_data,,-0.0015172386257013,0.9505089133713116
NESTLEIND,2500.75,,2517.3,2491.8,2024-08,2504.55,1904487,2024-08-30_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.9401034527135662
NESTLEIND,2509.9,,2516.0,2497.05,2024-09,2500.0,875591,2024-09-02_05-30-00.yaml,extracted_stock_data,,0.0036589023293012,0.9390948176693438
NESTLEIND,2509.9,,2516.0,2497.05,2024-09,2500.0,875591,2024-09-02_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.9380328101650826
NESTLEIND,2530.75,,2559.0,2502.0,2024-09,2502.0,987527,2024-09-03_05-30-00.yaml,extracted_stock_data,,0.0083071038686799,0.9040980473721464
NESTLEIND,2530.75,,2559.0,2502.0,2024-09,2502.0,987527,2024-09-03_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.8619671225367702
NESTLEIND,2534.75,,2541.45,2513.7,2024-09,2525.05,502943,2024-09-04_05-30-00.yaml,extracted_stock_data,,0.0015805591227897,0.8433935011350073
NESTLEIND,2534.75,,2541.45,2513.7,2024-09,2525.05,502943,2024-09-04_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.8189246416942177
NESTLEIND,2504.9,,2535.0,2492.15,2024-09,2534.75,1119296,2024-09-05_05-30-00.yaml,extracted_stock_data,,-0.0117763093007199,0.758858289748966
NESTLEIND,2504.9,,2535.0,2492.15,2024-09,2534.75,1119296,2024-09-05_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.6913191134447232
NESTLEIND,2503.2,,2519.25,2488.05,2024-09,2508.6,836700,2024-09-06_05-30-00.yaml,extracted_stock_data,,-0.000678669807178,0.700521882554723
NESTLEIND,2503.2,,2519.25,2488.05,2024-09,2508.6,836700,2024-09-06_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.7083504000091264
NESTLEIND,2516.75,,2520.0,2488.75,2024-09,2495.15,583598,2024-09-09_05-30-00.yaml,extracted_stock_data,,0.0054130712687761,0.6991156489629214
NESTLEIND,2516.75,,2520.0,2488.75,2024-09,2495.15,583598,2024-09-09_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.689278234877627
NESTLEIND,2535.5,,2547.9,2514.0,2024-09,2529.0,1522039,2024-09-10_05-30-00.yaml,extracted_stock_data,,0.0074500844342901,0.6989885263289846
NESTLEIND,2535.5,,2547.9,2514.0,2024-09,2529.0,1522039,2024-09-10_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.7078187917835789
NESTLEIND,2526.85,,2561.6,2519.45,2024-09,2547.0,979938,2024-09-11_05-30-00.yaml,extracted_stock_data,,-0.0034115559061329,0.6702094459915767
NESTLEIND,2526.85,,2561.6,2519.45,2024-09,2547.0,979938,2024-09-11_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.628521200519924
NESTLEIND,2527.85,,2540.0,2488.0,2024-09,2529.9,1554879,2024-09-12_05-30-00.yaml,extracted_stock_data,,0.000395749648772,0.5850698930817535
NESTLEIND,2527.85,,2540.0,2488.0,2024-09,2529.9,1554879,2024-09-12_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.5362514322482922
NESTLEIND,2531.4,,2561.0,2528.25,2024-09,2530.0,732717,2024-09-13_05-30-00.yaml,extracted_stock_data,,0.0014043554799534,0.5391376923284597
NESTLEIND,2531.4,,2561.0,2528.25,2024-09,2530.0,732717,2024-09-13_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.5419920520231047
NESTLEIND,2549.6,,2555.6,2500.0,2024-09,2530.0,394397,2024-09-16_05-30-00.yaml,extracted_stock_data,,0.0071896974006477,0.589985772814718
NESTLEIND,2549.6,,2555.6,2500.0,2024-09,2530.0,394397,2024-09-16_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.6317072724910616
NESTLEIND,2546.85,,2585.3,2538.7,2024-09,2551.15,695187,2024-09-17_05-30-00.yaml,extracted_stock_data,,-0.0010786005647944,0.6620826233707995
NESTLEIND,2546.85,,2585.3,2538.7,2024-09,2551.15,695187,2024-09-17_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.6893956423887719
NESTLEIND,2597.15,,2601.1,2546.0,2024-09,2549.95,1177029,2024-09-18_05-30-00.yaml,extracted_stock_data,,0.0197498871154564,0.85039193328612
NESTLEIND,2597.15,,2601.1,2546.0,2024-09,2549.95,1177029,2024-09-18_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,0.9645229429506982
NESTLEIND,2634.2,,2677.0,2597.15,2024-09,2603.0,2534289,2024-09-19_05-30-00.yaml,extracted_stock_data,,0.0142656373332306,1.2137502365147594
NESTLEIND,2634.2,,2677.0,2597.15,2024-09,2603.0,2534289,2024-09-19_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,1.3972551668950846
NESTLEIND,2699.55,,2704.25,2631.15,2024-09,2644.0,2322758,2024-09-20_05-30-00.yaml,extracted_stock_data,,0.0248082909422215,1.7935823309025265
NESTLEIND,2699.55,,2704.25,2631.15,2024-09,2644.0,2322758,2024-09-20_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,2.0805458147182176
NESTLEIND,2725.15,,2729.85,2690.0,2024-09,2705.15,1072247,2024-09-23_05-30-00.yaml,extracted_stock_data,,0.0094830619918133,2.399408455247181
NESTLEIND,2725.15,,2729.85,2690.0,2024-09,2705.15,1072247,2024-09-23_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,2.6471943669631104
NESTLEIND,2696.4,,2766.8,2674.0,2024-09,2725.0,1540033,2024-09-24_05-30-00.yaml,extracted_stock_data,,-0.0105498779883675,2.789669886265705
NESTLEIND,2696.4,,2766.8,2674.0,2024-09,2725.0,1540033,2024-09-24_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,2.907759944067569
NESTLEIND,2697.35,,2704.6,2659.05,2024-09,2685.25,718957,2024-09-25_05-30-00.yaml,extracted_stock_data,,0.0003523216140037,3.0098814487041663
NESTLEIND,2697.35,,2704.6,2659.05,2024-09,2685.25,718957,2024-09-25_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,3.0931693960787694
NESTLEIND,2755.5,,2762.45,2707.95,2024-09,2707.95,1158606,2024-09-26_05-30-00.yaml,extracted_stock_data,,0.0215581960071922,3.244861800868033
NESTLEIND,2755.5,,2762.45,2707.95,2024-09,2707.95,1158606,2024-09-26_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,3.3563299079336453
NESTLEIND,2745.7,,2778.0,2731.0,2024-09,2750.0,1097167,2024-09-27_05-30-00.yaml,extracted_stock_data,,-0.0035565233170024,3.4095683461617523
NESTLEIND,2745.7,,2778.0,2731.0,2024-09,2750.0,1097167,2024-09-27_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,3.432728675918464
NESTLEIND,2689.95,,2740.0,2684.8,2024-09,2720.0,883192,2024-09-30_05-30-00.yaml,extracted_stock_data,,-0.020304476089886,3.377802311303775
NESTLEIND,2689.95,,2740.0,2684.8,2024-09,2720.0,883192,2024-09-30_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,3.307413349134205
NESTLEIND,2707.05,,2710.0,2672.9,2024-10,2690.0,552759,2024-10-01_05-30-00.yaml,extracted_stock_data,,0.0063569954831874,3.2686653495943574
NESTLEIND,2707.05,,2710.0,2672.9,2024-10,2690.0,552759,2024-10-01_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,3.214738583526188
NESTLEIND,2674.85,,2695.0,2650.35,2024-10,2685.0,812365,2024-10-03_05-30-00.yaml,extracted_stock_data,,-0.0118948671062596,3.108073709642019
NESTLEIND,2674.85,,2695.0,2650.35,2024-10,2685.0,812365,2024-10-03_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,2.986476446503638
NESTLEIND,2598.15,,2678.35,2590.3,2024-10,2663.0,1033034,2024-10-04_05-30-00.yaml,extracted_stock_data,,-0.0286745051124361,2.8780927614128737
NESTLEIND,2598.15,,2678.35,2590.3,2024-10,2663.0,1033034,2024-10-04_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,2.7629556871815835
NESTLEIND,2573.85,,2620.0,2566.9,2024-10,2604.95,1102858,2024-10-07_05-30-00.yaml,extracted_stock_data,,-0.0093528087292882,2.6818011046408
NESTLEIND,2573.85,,2620.0,2566.9,2024-10,2604.95,1102858,2024-10-07_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,2.59716553499857
NESTLEIND,2581.75,,2594.0,2551.6,2024-10,2570.6,1202170,2024-10-08_05-30-00.yaml,extracted_stock_data,,0.0030693319346504,2.5386024514091994
NESTLEIND,2581.75,,2594.0,2551.6,2024-10,2570.6,1202170,2024-10-08_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,2.478076641781118
NESTLEIND,2516.0,,2580.0,2468.95,2024-10,2579.0,2366595,2024-10-09_05-30-00.yaml,extracted_stock_data,,-0.0254672218456473,2.5564088850192936
NESTLEIND,2516.0,,2580.0,2468.95,2024-10,2579.0,2366595,2024-10-09_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,2.631939185880104
NESTLEIND,2512.45,,2531.7,2506.0,2024-10,2529.0,1030002,2024-10-10_05-30-00.yaml,extracted_stock_data,,-0.0014109697933227,2.792263344920612
NESTLEIND,2512.45,,2531.7,2506.0,2024-10,2529.0,1030002,2024-10-10_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,2.940516241571371
NESTLEIND,2511.8,,2522.0,2496.1,2024-10,2520.0,628464,2024-10-11_05-30-00.yaml,extracted_stock_data,,-0.0002587116161514,3.10175673531362
NESTLEIND,2511.8,,2522.0,2496.1,2024-10,2520.0,628464,2024-10-11_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,3.248372524405156
NESTLEIND,2502.05,,2519.7,2493.15,2024-10,2519.7,670384,2024-10-14_05-30-00.yaml,extracted_stock_data,,-0.0038816784775858,3.3791019265476128
NESTLEIND,2502.05,,2519.7,2493.15,2024-10,2519.7,670384,2024-10-14_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,3.487677192889512
NESTLEIND,2484.25,,2502.05,2472.0,2024-10,2502.05,795154,2024-10-15_05-30-00.yaml,extracted_stock_data,,-0.0071141663835655,3.5795159660292084
NESTLEIND,2484.25,,2502.05,2472.0,2024-10,2502.05,795154,2024-10-15_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,3.64346739423068
NESTLEIND,2462.25,,2493.05,2431.45,2024-10,2490.0,1236643,2024-10-16_05-30-00.yaml,extracted_stock_data,,-0.008855791486364,3.760759969327488
NESTLEIND,2462.25,,2493.05,2431.45,2024-10,2490.0,1236643,2024-10-16_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,3.851708165881925
NESTLEIND,2378.7,,2474.95,2365.0,2024-10,2474.95,2627754,2024-10-17_05-30-00.yaml,extracted_stock_data,,-0.0339323789217179,4.103880716256684
NESTLEIND,2378.7,,2474.95,2365.0,2024-10,2474.95,2627754,2024-10-17_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,4.30463138121973
NESTLEIND,2350.25,,2383.65,2326.1,2024-10,2380.0,1639185,2024-10-18_05-30-00.yaml,extracted_stock_data,,-0.0119603144574766,4.424242133642297
NESTLEIND,2350.25,,2383.65,2326.1,2024-10,2380.0,1639185,2024-10-18_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,4.4788046868813645
NESTLEIND,2354.65,,2374.0,2333.0,2024-10,2360.0,748704,2024-10-21_05-30-00.yaml,extracted_stock_data,,0.0018721412615678,4.482761399888879
NESTLEIND,2354.65,,2374.0,2333.0,2024-10,2360.0,748704,2024-10-21_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,4.424879767078167
NESTLEIND,2350.25,,2385.0,2340.05,2024-10,2354.5,967131,2024-10-22_05-30-00.yaml,extracted_stock_data,,-0.0018686428980952,4.448013761197651
NESTLEIND,2350.25,,2385.0,2340.05,2024-10,2354.5,967131,2024-10-22_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,4.423786138951615
NESTLEIND,2327.15,,2374.9,2320.1,2024-10,2350.05,707261,2024-10-23_05-30-00.yaml,extracted_stock_data,,-0.0098287416232315,4.3524974779553895
NESTLEIND,2327.15,,2374.9,2320.1,2024-10,2350.05,707261,2024-10-23_05-30-00.yaml,extracted_stock_data_with_sector,FMCG,0.0,4.214815985870251
NESTLEIND,2258.65,,2340.0,2216.0,2024-10,2339.0,2955497,2024-10-24_05-30-00.yaml,extracted_stock_data,,-0.029435145994027,4.265617825765429
